LLM_MODEL,LANG,TASK_ID,SNIPPET_ID,SAMPLE_ID,EXECUTION_PLUS_BINARY,EXECUTION_PLUS_RATIO,BLEU,ROUGE-L,METEOR,chrF,CodeBLEU,RUBY,CBS_F1,CBS_F3,ICE-Score,ICE-Score w/o r,CJ-BIN,CJ-BIN w/o r,CJ-Score,CJ-Score w/o r,V-BIN,V-BIN w/o r,V-Score,V-Score w/o r
Qwen3-Next-80B,js,85,18,1,1.0,1.0,0.4566888490532018,0.7407407407407408,0.8300135867772955,0.5461814521743449,0.7614683435290689,0.65,0.9336090087890625,0.9324308037757874,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,85,18,2,1.0,1.0,0.4566888490532018,0.7407407407407408,0.8300135867772955,0.5461814521743449,0.7614683435290689,0.65,0.9336090087890625,0.9324308037757874,4.0,0.0,1.0,0.0,0.5,0.5,1.0,0.0,4.0,0.0
Qwen3-Next-80B,js,85,15,0,0.0,0.9468937875751503,0.12598044292377625,0.2580645161290323,0.32347390388720126,0.1774454992403448,0.35868977606398667,0.10416666666666663,0.7828787565231323,0.785984456539154,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,85,15,1,0.0,0.9468937875751503,0.12598044292377625,0.2580645161290323,0.32347390388720126,0.1774454992403448,0.35868977606398667,0.10416666666666663,0.7828787565231323,0.785984456539154,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,85,15,2,0.0,0.9468937875751503,0.12598044292377625,0.2580645161290323,0.32347390388720126,0.1774454992403448,0.35868977606398667,0.10416666666666663,0.7828787565231323,0.785984456539154,4.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,4.0,0.0
Qwen3-Next-80B,js,85,13,0,0.0,0.050100200400801605,0.68211426930744,0.8799999999999999,0.8944488081415204,0.729906435887085,0.8348978327633612,0.8461538461538461,0.9600093364715576,0.9573299884796143,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,js,85,13,1,0.0,0.050100200400801605,0.68211426930744,0.8799999999999999,0.8944488081415204,0.729906435887085,0.8348978327633612,0.8461538461538461,0.9600093364715576,0.9573299884796143,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,js,85,13,2,0.0,0.050100200400801605,0.68211426930744,0.8799999999999999,0.8944488081415204,0.729906435887085,0.8348978327633612,0.8461538461538461,0.9600093364715576,0.9573299884796143,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0
Qwen3-Next-80B,js,85,9,0,0.0,0.9468937875751503,0.3642580348921692,0.6093749999999999,0.7486979166666666,0.5492694280635553,0.7139925007648564,0.475,0.8749756813049316,0.9033777117729187,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,85,9,1,0.0,0.9468937875751503,0.3642580348921692,0.6093749999999999,0.7486979166666666,0.5492694280635553,0.7139925007648564,0.475,0.8749756813049316,0.9033777117729187,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,85,9,2,0.0,0.9468937875751503,0.3642580348921692,0.6093749999999999,0.7486979166666666,0.5492694280635553,0.7139925007648564,0.475,0.8749756813049316,0.9033777117729187,4.0,3.0,1.0,1.0,0.5,0.5,1.0,0.0,4.0,0.0
Qwen3-Next-80B,js,85,4,0,0.0,0.9468937875751503,0.13930133709477202,0.3392857142857143,0.41897606535997844,0.22006492764564706,0.520944162243068,0.1875,0.7999862432479858,0.8113753795623779,4.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,85,4,1,0.0,0.9468937875751503,0.13930133709477202,0.3392857142857143,0.41897606535997844,0.22006492764564706,0.520944162243068,0.1875,0.7999862432479858,0.8113753795623779,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,85,4,2,0.0,0.9468937875751503,0.13930133709477202,0.3392857142857143,0.41897606535997844,0.22006492764564706,0.520944162243068,0.1875,0.7999862432479858,0.8113753795623779,4.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,4.0,0.0
Qwen3-Next-80B,js,85,14,0,1.0,1.0,0.5041131973393336,0.7777777777777777,0.8744855967078189,0.6244672108503556,0.7777057349100909,0.6833333333333333,0.9432411193847656,0.9460808038711548,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,85,14,1,1.0,1.0,0.5041131973393336,0.7777777777777777,0.8744855967078189,0.6244672108503556,0.7777057349100909,0.6833333333333333,0.9432411193847656,0.9460808038711548,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,85,14,2,1.0,1.0,0.5041131973393336,0.7777777777777777,0.8744855967078189,0.6244672108503556,0.7777057349100909,0.6833333333333333,0.9432411193847656,0.9460808038711548,4.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,4.0,0.0
Qwen3-Next-80B,js,85,5,0,0.0,0.050100200400801605,0.68211426930744,0.8799999999999999,0.8944488081415204,0.7237687983326611,0.8146958125613408,0.8461538461538461,0.9548978209495544,0.9522996544837952,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,js,85,5,1,0.0,0.050100200400801605,0.68211426930744,0.8799999999999999,0.8944488081415204,0.7237687983326611,0.8146958125613408,0.8461538461538461,0.9548978209495544,0.9522996544837952,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,js,85,5,2,0.0,0.050100200400801605,0.68211426930744,0.8799999999999999,0.8944488081415204,0.7237687983326611,0.8146958125613408,0.8461538461538461,0.9548978209495544,0.9522996544837952,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0
Qwen3-Next-80B,js,85,19,0,0.0,0.0,0.002521215402977503,0.13333333333333333,0.056306306306306314,0.04028069899062263,0.09160057796975567,0.08333333333333337,0.6343602538108826,0.6468132734298706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen3-Next-80B,js,85,19,1,0.0,0.0,0.002521215402977503,0.13333333333333333,0.056306306306306314,0.04028069899062263,0.09160057796975567,0.08333333333333337,0.6343602538108826,0.6468132734298706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen3-Next-80B,js,85,19,2,0.0,0.0,0.002521215402977503,0.13333333333333333,0.056306306306306314,0.04028069899062263,0.09160057796975567,0.08333333333333337,0.6343602538108826,0.6468132734298706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen3-Next-80B,js,60,0,0,1.0,1.0,0.03280894525012139,0.2727272727272727,0.3800223214285715,0.21939557487541322,0.44078947368421045,0.1875,0.7341228127479553,0.7332934737205505,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,60,0,1,1.0,1.0,0.03280894525012139,0.2727272727272727,0.3800223214285715,0.21939557487541322,0.44078947368421045,0.1875,0.7341228127479553,0.7332934737205505,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,60,0,2,1.0,1.0,0.03280894525012139,0.2727272727272727,0.3800223214285715,0.21939557487541322,0.44078947368421045,0.1875,0.7341228127479553,0.7332934737205505,4.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0
Qwen3-Next-80B,js,60,1,0,1.0,1.0,0.03176605498590708,0.26666666666666666,0.37732712765957444,0.21357343861137973,0.44078947368421045,0.18181818181818177,0.7429417371749878,0.7451732754707336,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,60,1,1,1.0,1.0,0.03176605498590708,0.26666666666666666,0.37732712765957444,0.21357343861137973,0.44078947368421045,0.18181818181818177,0.7429417371749878,0.7451732754707336,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,60,1,2,1.0,1.0,0.03176605498590708,0.26666666666666666,0.37732712765957444,0.21357343861137973,0.44078947368421045,0.18181818181818177,0.7429417371749878,0.7451732754707336,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0
Qwen3-Next-80B,js,60,2,0,1.0,1.0,0.03280894525012139,0.2727272727272727,0.3800223214285715,0.21939557487541322,0.44078947368421045,0.1875,0.7315050363540649,0.7309145331382751,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,60,2,1,1.0,1.0,0.03280894525012139,0.2727272727272727,0.3800223214285715,0.21939557487541322,0.44078947368421045,0.1875,0.7315050363540649,0.7309145331382751,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,60,2,2,1.0,1.0,0.03280894525012139,0.2727272727272727,0.3800223214285715,0.21939557487541322,0.44078947368421045,0.1875,0.7315050363540649,0.7309145331382751,4.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0
Qwen3-Next-80B,js,60,3,0,1.0,1.0,0.6997522298221911,0.923076923076923,0.9759221311475411,0.6642786012860704,0.8446955470756281,0.8571428571428572,0.9554225206375122,0.9554225206375122,4.0,4.0,1.0,1.0,1.0,0.95,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,60,3,1,1.0,1.0,0.6997522298221911,0.923076923076923,0.9759221311475411,0.6642786012860704,0.8446955470756281,0.8571428571428572,0.9554225206375122,0.9554225206375122,4.0,4.0,1.0,1.0,1.0,0.95,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,60,3,2,1.0,1.0,0.6997522298221911,0.923076923076923,0.9759221311475411,0.6642786012860704,0.8446955470756281,0.8571428571428572,0.9554225206375122,0.9554225206375122,4.0,4.0,1.0,1.0,1.0,0.5,1.0,0.0,4.0,0.0
Qwen3-Next-80B,js,60,6,0,1.0,1.0,1.0000000000000004,1.0,0.9997106481481481,1.0,1.0,1.0,0.9505844712257385,0.9505844712257385,4.0,4.0,1.0,1.0,1.0,0.95,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,60,6,1,1.0,1.0,1.0000000000000004,1.0,0.9997106481481481,1.0,1.0,1.0,0.9505844712257385,0.9505844712257385,4.0,4.0,1.0,1.0,1.0,0.95,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,60,6,2,1.0,1.0,1.0000000000000004,1.0,0.9997106481481481,1.0,1.0,1.0,0.9505844712257385,0.9505844712257385,4.0,4.0,1.0,1.0,1.0,0.5,1.0,0.0,4.0,0.0
Qwen3-Next-80B,js,60,7,0,1.0,1.0,0.03280894525012139,0.2727272727272727,0.3800223214285715,0.21939557487541322,0.44078947368421045,0.1875,0.7318175435066223,0.7319322228431702,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,60,7,1,1.0,1.0,0.03280894525012139,0.2727272727272727,0.3800223214285715,0.21939557487541322,0.44078947368421045,0.1875,0.7318175435066223,0.7319322228431702,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,60,7,2,1.0,1.0,0.03280894525012139,0.2727272727272727,0.3800223214285715,0.21939557487541322,0.44078947368421045,0.1875,0.7318175435066223,0.7319322228431702,3.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0
Qwen3-Next-80B,js,60,8,0,1.0,1.0,0.03173176885393888,0.2727272727272727,0.3800223214285715,0.2122668333268881,0.4303728070175438,0.1875,0.7237568497657776,0.725825309753418,4.0,3.0,0.0,0.0,0.5,0.5,1.0,0.0,3.0,3.0
Qwen3-Next-80B,js,60,8,1,1.0,1.0,0.03173176885393888,0.2727272727272727,0.3800223214285715,0.2122668333268881,0.4303728070175438,0.1875,0.7237568497657776,0.725825309753418,3.0,3.0,0.0,0.0,0.5,0.5,0.0,0.0,3.0,3.0
Qwen3-Next-80B,js,60,8,2,1.0,1.0,0.03173176885393888,0.2727272727272727,0.3800223214285715,0.2122668333268881,0.4303728070175438,0.1875,0.7237568497657776,0.725825309753418,3.0,3.0,0.0,0.0,0.5,0.5,0.0,0.0,2.0,0.0
Qwen3-Next-80B,js,60,10,0,1.0,1.0,0.03280894525012139,0.2727272727272727,0.3800223214285715,0.21939557487541322,0.44078947368421045,0.1875,0.7341634631156921,0.7333402633666992,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,60,10,1,1.0,1.0,0.03280894525012139,0.2727272727272727,0.3800223214285715,0.21939557487541322,0.44078947368421045,0.1875,0.7341634631156921,0.7333402633666992,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,60,10,2,1.0,1.0,0.03280894525012139,0.2727272727272727,0.3800223214285715,0.21939557487541322,0.44078947368421045,0.1875,0.7341634631156921,0.7333402633666992,3.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0
Qwen3-Next-80B,js,60,11,0,1.0,1.0,1.0000000000000004,1.0,0.9997106481481481,1.0,1.0,1.0,0.9505844712257385,0.9505844712257385,4.0,4.0,1.0,1.0,1.0,0.95,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,60,11,1,1.0,1.0,1.0000000000000004,1.0,0.9997106481481481,1.0,1.0,1.0,0.9505844712257385,0.9505844712257385,4.0,4.0,1.0,1.0,1.0,0.95,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,60,11,2,1.0,1.0,1.0000000000000004,1.0,0.9997106481481481,1.0,1.0,1.0,0.9505844712257385,0.9505844712257385,4.0,4.0,1.0,1.0,1.0,0.5,1.0,0.0,4.0,0.0
Qwen3-Next-80B,js,60,13,0,1.0,1.0,0.03280894525012139,0.2727272727272727,0.3800223214285715,0.21939557487541322,0.44078947368421045,0.1875,0.7315050363540649,0.7309145331382751,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,60,13,1,1.0,1.0,0.03280894525012139,0.2727272727272727,0.3800223214285715,0.21939557487541322,0.44078947368421045,0.1875,0.7315050363540649,0.7309145331382751,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,60,13,2,1.0,1.0,0.03280894525012139,0.2727272727272727,0.3800223214285715,0.21939557487541322,0.44078947368421045,0.1875,0.7315050363540649,0.7309145331382751,4.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0
Qwen3-Next-80B,js,60,14,0,1.0,1.0,0.03280894525012139,0.2727272727272727,0.3800223214285715,0.20281100757805354,0.44078947368421045,0.1875,0.7234194874763489,0.7246334552764893,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,60,14,1,1.0,1.0,0.03280894525012139,0.2727272727272727,0.3800223214285715,0.20281100757805354,0.44078947368421045,0.1875,0.7234194874763489,0.7246334552764893,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,60,14,2,1.0,1.0,0.03280894525012139,0.2727272727272727,0.3800223214285715,0.20281100757805354,0.44078947368421045,0.1875,0.7234194874763489,0.7246334552764893,4.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0
Qwen3-Next-80B,js,60,15,0,1.0,1.0,0.6997522298221911,0.923076923076923,0.9759221311475411,0.6642786012860704,0.8446955470756281,0.8571428571428572,0.9554225206375122,0.9554225206375122,4.0,4.0,1.0,1.0,1.0,0.95,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,60,15,1,1.0,1.0,0.6997522298221911,0.923076923076923,0.9759221311475411,0.6642786012860704,0.8446955470756281,0.8571428571428572,0.9554225206375122,0.9554225206375122,4.0,4.0,1.0,1.0,1.0,0.95,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,60,15,2,1.0,1.0,0.6997522298221911,0.923076923076923,0.9759221311475411,0.6642786012860704,0.8446955470756281,0.8571428571428572,0.9554225206375122,0.9554225206375122,4.0,4.0,1.0,1.0,1.0,0.5,1.0,0.0,4.0,0.0
Qwen3-Next-80B,js,60,17,0,1.0,1.0,0.03280894525012139,0.2727272727272727,0.3800223214285715,0.21939557487541322,0.44078947368421045,0.1875,0.7315425872802734,0.7295034527778625,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,60,17,1,1.0,1.0,0.03280894525012139,0.2727272727272727,0.3800223214285715,0.21939557487541322,0.44078947368421045,0.1875,0.7315425872802734,0.7295034527778625,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,60,17,2,1.0,1.0,0.03280894525012139,0.2727272727272727,0.3800223214285715,0.21939557487541322,0.44078947368421045,0.1875,0.7315425872802734,0.7295034527778625,4.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,-1.0
Qwen3-Next-80B,js,60,18,0,1.0,1.0,0.03173176885393888,0.2727272727272727,0.3800223214285715,0.2122668333268881,0.4303728070175438,0.1875,0.7208446264266968,0.7224599719047546,4.0,3.0,0.0,0.0,0.5,0.5,1.0,0.0,3.0,3.0
Qwen3-Next-80B,js,60,18,1,1.0,1.0,0.03173176885393888,0.2727272727272727,0.3800223214285715,0.2122668333268881,0.4303728070175438,0.1875,0.7208446264266968,0.7224599719047546,3.0,3.0,0.0,0.0,0.5,0.5,1.0,0.0,3.0,3.0
Qwen3-Next-80B,js,60,18,2,1.0,1.0,0.03173176885393888,0.2727272727272727,0.3800223214285715,0.2122668333268881,0.4303728070175438,0.1875,0.7208446264266968,0.7224599719047546,3.0,3.0,0.0,0.0,0.5,0.5,0.0,0.0,2.0,-1.0
Qwen3-Next-80B,js,60,19,0,1.0,1.0,0.029025207558830604,0.2448979591836735,0.402724563644104,0.20091896344248497,0.45120614035087714,0.16216216216216217,0.7193084955215454,0.7320210933685303,4.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,60,19,1,1.0,1.0,0.029025207558830604,0.2448979591836735,0.402724563644104,0.20091896344248497,0.45120614035087714,0.16216216216216217,0.7193084955215454,0.7320210933685303,4.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,60,19,2,1.0,1.0,0.029025207558830604,0.2448979591836735,0.402724563644104,0.20091896344248497,0.45120614035087714,0.16216216216216217,0.7193084955215454,0.7320210933685303,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0
Qwen3-Next-80B,js,24,0,0,1.0,1.0,0.3231992668997092,0.6111111111111112,0.6776997041420117,0.3448359256481176,0.6138517788871238,0.46341463414634143,0.8237662315368652,0.8607105612754822,4.0,4.0,1.0,1.0,0.5,0.5,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,24,0,1,1.0,1.0,0.3231992668997092,0.6111111111111112,0.6776997041420117,0.3448359256481176,0.6138517788871238,0.46341463414634143,0.8237662315368652,0.8607105612754822,4.0,4.0,1.0,1.0,0.5,0.5,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,24,0,2,1.0,1.0,0.3231992668997092,0.6111111111111112,0.6776997041420117,0.3448359256481176,0.6138517788871238,0.46341463414634143,0.8237662315368652,0.8607105612754822,3.0,4.0,0.0,1.0,0.5,0.5,0.0,0.0,3.0,0.0
Qwen3-Next-80B,js,24,1,0,1.0,1.0,0.25600350588999204,0.5084745762711865,0.4950959603706678,0.26315651969598125,0.45260810784080313,0.29032258064516125,0.7996229529380798,0.8131389021873474,4.0,4.0,1.0,1.0,1.0,0.95,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,24,1,1,1.0,1.0,0.25600350588999204,0.5084745762711865,0.4950959603706678,0.26315651969598125,0.45260810784080313,0.29032258064516125,0.7996229529380798,0.8131389021873474,4.0,4.0,1.0,1.0,0.95,0.95,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,24,1,2,1.0,1.0,0.25600350588999204,0.5084745762711865,0.4950959603706678,0.26315651969598125,0.45260810784080313,0.29032258064516125,0.7996229529380798,0.8131389021873474,4.0,4.0,1.0,1.0,0.95,0.5,1.0,0.0,4.0,0.0
Qwen3-Next-80B,js,24,2,0,0.0,0.0,0.4259889042895652,0.6769230769230768,0.6776097020277759,0.4720358719134494,0.6073584312612545,0.4117647058823529,0.9006521105766296,0.8951978087425232,3.0,3.0,0.0,0.0,0.95,0.5,0.0,0.0,3.0,1.0
Qwen3-Next-80B,js,24,2,1,0.0,0.0,0.4259889042895652,0.6769230769230768,0.6776097020277759,0.4720358719134494,0.6073584312612545,0.4117647058823529,0.9006521105766296,0.8951978087425232,3.0,3.0,0.0,0.0,0.5,0.5,0.0,0.0,3.0,2.0
Qwen3-Next-80B,js,24,2,2,0.0,0.0,0.4259889042895652,0.6769230769230768,0.6776097020277759,0.4720358719134494,0.6073584312612545,0.4117647058823529,0.9006521105766296,0.8951978087425232,3.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,2.0,0.0
Qwen3-Next-80B,js,24,3,0,0.0,0.0,0.28686034114077286,0.5714285714285714,0.5230996813837051,0.3698621230163971,0.6077952912606345,0.4130434782608695,0.8358449935913086,0.8630369305610657,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
Qwen3-Next-80B,js,24,3,1,0.0,0.0,0.28686034114077286,0.5714285714285714,0.5230996813837051,0.3698621230163971,0.6077952912606345,0.4130434782608695,0.8358449935913086,0.8630369305610657,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
Qwen3-Next-80B,js,24,3,2,0.0,0.0,0.28686034114077286,0.5714285714285714,0.5230996813837051,0.3698621230163971,0.6077952912606345,0.4130434782608695,0.8358449935913086,0.8630369305610657,2.0,3.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0,0.0
Qwen3-Next-80B,js,24,4,0,1.0,1.0,0.6248140881877589,0.8787878787878788,0.9463552724699221,0.6014635509963918,0.774862886975553,0.8,0.9632441997528076,0.9632442593574524,4.0,4.0,1.0,1.0,0.95,0.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,24,4,1,1.0,1.0,0.6248140881877589,0.8787878787878788,0.9463552724699221,0.6014635509963918,0.774862886975553,0.8,0.9632441997528076,0.9632442593574524,4.0,4.0,1.0,1.0,0.95,0.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,24,4,2,1.0,1.0,0.6248140881877589,0.8787878787878788,0.9463552724699221,0.6014635509963918,0.774862886975553,0.8,0.9632441997528076,0.9632442593574524,4.0,4.0,1.0,0.0,0.5,0.0,1.0,0.0,4.0,0.0
Qwen3-Next-80B,js,24,5,0,1.0,1.0,0.6248140881877589,0.8787878787878788,0.9463552724699221,0.6014635509963918,0.774862886975553,0.8,0.9735686182975769,0.9735685586929321,4.0,4.0,1.0,1.0,0.95,0.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,24,5,1,1.0,1.0,0.6248140881877589,0.8787878787878788,0.9463552724699221,0.6014635509963918,0.774862886975553,0.8,0.9735686182975769,0.9735685586929321,4.0,4.0,1.0,1.0,0.95,0.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,24,5,2,1.0,1.0,0.6248140881877589,0.8787878787878788,0.9463552724699221,0.6014635509963918,0.774862886975553,0.8,0.9735686182975769,0.9735685586929321,4.0,3.0,0.0,1.0,0.95,0.0,1.0,0.0,4.0,0.0
Qwen3-Next-80B,js,24,6,0,1.0,1.0,0.2546466142977549,0.5384615384615384,0.5559589065959996,0.3100864284988229,0.5668043360485183,0.3829787234042553,0.8226631879806519,0.8531131744384766,0.0,0.0,0.0,0.0,0.45,0.45,0.0,0.0,0.0,0.0
Qwen3-Next-80B,js,24,6,1,1.0,1.0,0.2546466142977549,0.5384615384615384,0.5559589065959996,0.3100864284988229,0.5668043360485183,0.3829787234042553,0.8226631879806519,0.8531131744384766,0.0,0.0,0.0,0.0,0.45,0.45,0.0,0.0,0.0,0.0
Qwen3-Next-80B,js,24,6,2,1.0,1.0,0.2546466142977549,0.5384615384615384,0.5559589065959996,0.3100864284988229,0.5668043360485183,0.3829787234042553,0.8226631879806519,0.8531131744384766,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,js,24,7,0,1.0,1.0,0.6998402896505936,0.909090909090909,0.9815777089947441,0.7390439718458662,0.7912432228782735,0.8285714285714285,0.9743219614028931,0.9743218421936035,4.0,4.0,1.0,1.0,0.95,0.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,24,7,1,1.0,1.0,0.6998402896505936,0.909090909090909,0.9815777089947441,0.7390439718458662,0.7912432228782735,0.8285714285714285,0.9743219614028931,0.9743218421936035,4.0,4.0,1.0,1.0,0.95,0.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,24,7,2,1.0,1.0,0.6998402896505936,0.909090909090909,0.9815777089947441,0.7390439718458662,0.7912432228782735,0.8285714285714285,0.9743219614028931,0.9743218421936035,4.0,3.0,1.0,1.0,0.95,0.0,1.0,0.0,4.0,0.0
Qwen3-Next-80B,js,24,8,0,1.0,1.0,0.6998402896505936,0.909090909090909,0.9815777089947441,0.7390439718458662,0.7912432228782735,0.8285714285714285,0.9842575192451477,0.9842575192451477,4.0,4.0,1.0,1.0,0.95,0.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,24,8,1,1.0,1.0,0.6998402896505936,0.909090909090909,0.9815777089947441,0.7390439718458662,0.7912432228782735,0.8285714285714285,0.9842575192451477,0.9842575192451477,4.0,4.0,1.0,1.0,0.95,0.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,24,8,2,1.0,1.0,0.6998402896505936,0.909090909090909,0.9815777089947441,0.7390439718458662,0.7912432228782735,0.8285714285714285,0.9842575192451477,0.9842575192451477,4.0,3.0,1.0,1.0,0.95,0.0,1.0,0.0,4.0,0.0
Qwen3-Next-80B,js,24,9,0,1.0,1.0,0.2830315891825203,0.5757575757575757,0.7035949663835809,0.2972218041677551,0.6156473837268024,0.34285714285714286,0.8250032663345337,0.8512560725212097,4.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,24,9,1,1.0,1.0,0.2830315891825203,0.5757575757575757,0.7035949663835809,0.2972218041677551,0.6156473837268024,0.34285714285714286,0.8250032663345337,0.8512560725212097,4.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,24,9,2,1.0,1.0,0.2830315891825203,0.5757575757575757,0.7035949663835809,0.2972218041677551,0.6156473837268024,0.34285714285714286,0.8250032663345337,0.8512560725212097,4.0,4.0,1.0,1.0,0.95,0.0,1.0,0.0,4.0,0.0
Qwen3-Next-80B,js,24,10,0,1.0,1.0,0.6248140881877589,0.8787878787878788,0.9463552724699221,0.6014635509963918,0.774862886975553,0.8,0.9732664227485657,0.9732664823532104,4.0,4.0,1.0,1.0,0.95,0.0,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,24,10,1,1.0,1.0,0.6248140881877589,0.8787878787878788,0.9463552724699221,0.6014635509963918,0.774862886975553,0.8,0.9732664227485657,0.9732664823532104,4.0,4.0,1.0,1.0,0.95,0.0,1.0,1.0,4.0,4.0
